Transaction ID,Date,Order,Payment method,Accelerated checkout,Credit card,Sales channel,POS location,Register ID,Gross payments,Refunds,Net payments
3312618700915,2020-12-09T13:04:48-06:00,#2602,PayPal Payments Standard,,,Online Store,,,700.000,0.000,700.000
3312748920947,2020-12-09T13:50:55-06:00,#2599,PayPal Payments Standard,,,Online Store,,,1695.000,0.000,1695.000
3313314332787,2020-12-09T17:17:45-06:00,#2608,External Terminal Mastercard,,,Point of Sale,Santa Fe Studio,11,2600.000,0.000,2600.000
3313319411827,2020-12-09T17:19:21-06:00,#2609,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,1870.000,0.000,1870.000
3313325572211,2020-12-09T17:21:55-06:00,#2610,External Terminal Mastercard,,,Point of Sale,Santa Fe Studio,11,6375.000,0.000,6375.000
3313431412851,2020-12-09T18:07:18-06:00,#2611,External Terminal Mastercard,,,Point of Sale,Prado Norte 439,10,850.000,0.000,850.000
3315565953139,2020-12-10T13:57:37-06:00,#2615,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,1620.000,0.000,1620.000
3315635716211,2020-12-10T14:25:24-06:00,#2616,External Terminal Mastercard,,,Point of Sale,Santa Fe Studio,11,3550.000,0.000,3550.000
3315642695795,2020-12-10T14:28:06-06:00,#2617,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,2850.000,0.000,2850.000
3315925352563,2020-12-10T16:23:01-06:00,#2618,External Terminal Visa,,,Point of Sale,Prado Norte 439,10,1162.500,0.000,1162.500
3315928268915,2020-12-10T16:24:24-06:00,#2619,External Terminal Mastercard,,,Point of Sale,Prado Norte 439,10,1700.000,0.000,1700.000
3316008714355,2020-12-10T17:04:17-06:00,#2620,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,2460.000,0.000,2460.000
3316104790131,2020-12-10T17:49:23-06:00,#2621,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,346.500,0.000,346.500
3316109148275,2020-12-10T17:51:38-06:00,#2622,External Terminal Mastercard,,,Point of Sale,Santa Fe Studio,11,4455.000,0.000,4455.000
3316160561267,2020-12-10T18:18:24-06:00,#2623,Cash,,,Point of Sale,Prado Norte 439,10,950.000,0.000,950.000
3316191068275,2020-12-10T18:31:11-06:00,#2624,External Terminal Visa,,,Point of Sale,Interlomas,13,1750.000,0.000,1750.000
3316191363187,2020-12-10T18:31:17-06:00,#2624,Cash,,,Point of Sale,Interlomas,13,1100.000,0.000,1100.000
3316574814323,2020-12-10T21:57:45-06:00,#2626,Pago con tarjeta de crédito y débito,,,Online Store,,,1620.000,0.000,1620.000
3317739520115,2020-12-11T11:06:22-06:00,#2627,PayPal Payments Standard,,,Online Store,,,5180.000,0.000,5180.000
3318102851699,2020-12-11T13:22:31-06:00,#2612,PayPal Payments Standard,,,Online Store,,,100.000,0.000,100.000
3318103572595,2020-12-11T13:22:44-06:00,#2613,PayPal Payments Standard,,,Online Store,,,3395.000,0.000,3395.000
3318103965811,2020-12-11T13:22:55-06:00,#2625,PayPal Payments Standard,,,Online Store,,,900.000,0.000,900.000
3318104752243,2020-12-11T13:23:14-06:00,#2628,PayPal Payments Standard,,,Online Store,,,100.000,0.000,100.000
3318257025139,2020-12-11T14:26:07-06:00,#2629,Cash,,,Point of Sale,Santa Fe Studio,11,500.000,0.000,500.000
3318310404211,2020-12-11T14:49:40-06:00,#2630,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,520.000,0.000,520.000
3318460874867,2020-12-11T15:51:04-06:00,#7-1340,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,1850.000,0.000,1850.000
3318640574579,2020-12-11T17:14:50-06:00,#2632,Pago con tarjeta de crédito y débito,,,Online Store,,,240.000,0.000,240.000
3318682452083,2020-12-11T17:35:46-06:00,#2633,External Terminal Mastercard,,,Point of Sale,Prado Norte 439,7,1850.000,0.000,1850.000
3318701752435,2020-12-11T17:45:07-06:00,#2634,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,2205.000,0.000,2205.000
3318871261299,2020-12-11T19:17:47-06:00,#2635,Cash,,,Point of Sale,Interlomas,13,5080.000,0.000,5080.000
3320632770675,2020-12-12T14:39:04-06:00,#2637,Cash,,,Point of Sale,Prado Norte 439,7,1020.000,0.000,1020.000
3320861032563,2020-12-12T16:26:41-06:00,#2638,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,3420.000,0.000,3420.000
3320921030771,2020-12-12T16:58:15-06:00,#2639,External Terminal Visa,,,Point of Sale,Interlomas,13,6560.000,0.000,6560.000
3321003638899,2020-12-12T17:43:23-06:00,#2640,Cash,,,Point of Sale,Santa Fe Studio,11,3952.500,0.000,3952.500
3321005899891,2020-12-12T17:44:35-06:00,#2641,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,750.000,0.000,750.000
3321009766515,2020-12-12T17:46:39-06:00,#2642,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,1642.500,0.000,1642.500
3321011961971,2020-12-12T17:48:16-06:00,#2643,External Terminal Mastercard,,,Point of Sale,Santa Fe Studio,11,1200.000,0.000,1200.000
3321016057971,2020-12-12T17:50:34-06:00,#2644,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,950.000,0.000,950.000
3321022251123,2020-12-12T17:53:53-06:00,#2645,External Terminal Mastercard,,,Point of Sale,Santa Fe Studio,11,1170.000,0.000,1170.000
3321115082867,2020-12-12T18:53:32-06:00,#2646,External Terminal Visa,,,Point of Sale,Polanco,12,1200.000,0.000,1200.000
3321118359667,2020-12-12T18:56:03-06:00,#2647,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,3017.500,0.000,3017.500
3321135693939,2020-12-12T19:07:24-06:00,#2648,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,3200.000,0.000,3200.000
3321137561715,2020-12-12T19:08:49-06:00,#2649,External Terminal Mastercard,,,Point of Sale,Polanco,12,8840.000,0.000,8840.000
3321138577523,2020-12-12T19:09:33-06:00,#2650,Cash,,,Point of Sale,Polanco,12,1700.000,0.000,1700.000
3321148014707,2020-12-12T19:15:48-06:00,#2651,Cash,,,Point of Sale,San Ángel Studio,3,1100.000,0.000,1100.000
3321150406771,2020-12-12T19:17:22-06:00,#2652,Cash,,,Point of Sale,San Ángel Studio,3,1500.000,0.000,1500.000
3321158205555,2020-12-12T19:22:33-06:00,#2653,Cash,,,Point of Sale,San Ángel Studio,3,1500.000,0.000,1500.000
3321159745651,2020-12-12T19:23:38-06:00,#2654,External credit,,Visa,Point of Sale,San Ángel Studio,3,2750.000,0.000,2750.000
3321161023603,2020-12-12T19:24:29-06:00,#2655,External credit,,Mastercard,Point of Sale,San Ángel Studio,3,850.000,0.000,850.000
3321164202099,2020-12-12T19:25:58-06:00,#2656,External credit,,Visa,Point of Sale,San Ángel Studio,3,2100.000,0.000,2100.000
3322643611763,2020-12-13T13:25:49-06:00,#2658,External Terminal Visa,,,Point of Sale,Interlomas,13,3250.000,0.000,3250.000
3322755645555,2020-12-13T14:14:54-06:00,#2659,Cash,,,Point of Sale,Santa Fe Studio,11,4590.000,0.000,4590.000
3322760265843,2020-12-13T14:16:54-06:00,#2660,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,2847.500,0.000,2847.500
3323010285683,2020-12-13T16:12:25-06:00,#2661,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,2720.000,0.000,2720.000
3323019231347,2020-12-13T16:17:00-06:00,#2662,Cash,,,Point of Sale,Santa Fe Studio,11,725.000,0.000,725.000
3323023491187,2020-12-13T16:19:09-06:00,#2663,Cash,,,Point of Sale,Santa Fe Studio,11,2160.000,0.000,2160.000
3323095777395,2020-12-13T16:55:25-06:00,#2657,PayPal Payments Standard,,,Online Store,,,590.000,0.000,590.000
3323324760179,2020-12-13T19:06:39-06:00,#2664,External credit,,Visa,Point of Sale,San Ángel Studio,3,1200.000,0.000,1200.000
3323326791795,2020-12-13T19:08:06-06:00,#2665,External credit,,Visa,Point of Sale,San Ángel Studio,3,1250.000,0.000,1250.000
3323329020019,2020-12-13T19:09:24-06:00,#2666,External credit,,Visa,Point of Sale,San Ángel Studio,3,950.000,0.000,950.000
3323333116019,2020-12-13T19:11:34-06:00,#2667,Cash,,,Point of Sale,San Ángel Studio,3,400.000,0.000,400.000
3325369745523,2020-12-14T15:27:48-06:00,#2669,Cash,,,Point of Sale,Interlomas,13,2805.000,0.000,2805.000
3325976510579,2020-12-14T20:06:59-06:00,#2668,PayPal Payments Standard,,,Online Store,,,200.000,0.000,200.000
3326083989619,2020-12-14T21:10:47-06:00,#2670,External credit,,Mastercard,Point of Sale,San Ángel Studio,3,2805.000,0.000,2805.000
3326096048243,2020-12-14T21:18:52-06:00,#2670,External credit,,Mastercard,Point of Sale,San Ángel Studio,,0.000,-2805.000,-2805.000
3326109450355,2020-12-14T21:27:29-06:00,#2671,External credit,,Mastercard,Point of Sale,San Ángel Studio,3,3725.000,0.000,3725.000
3327451168883,2020-12-15T12:04:37-06:00,#2673,Pago con tarjeta de crédito y débito,,,Online Store,,,1895.000,0.000,1895.000
3327599050867,2020-12-15T13:05:53-06:00,#2674,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,665.000,0.000,665.000
3327707971699,2020-12-15T13:53:15-06:00,#2675,External Terminal Visa,,,Point of Sale,Interlomas,13,2750.000,0.000,2750.000
3327713673331,2020-12-15T13:55:47-06:00,#2676,External Terminal Visa,,,Point of Sale,Interlomas,13,1250.000,0.000,1250.000
3328355926131,2020-12-15T18:36:48-06:00,#2678,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,4250.000,0.000,4250.000
3330013724787,2020-12-16T11:42:53-06:00,#2677,PayPal Payments Standard,,,Online Store,,,100.000,0.000,100.000
3330033778803,2020-12-16T11:51:41-06:00,#2679,External Terminal Visa,,,Point of Sale,Prado Norte 439,10,3400.000,0.000,3400.000
3330113339507,2020-12-16T12:27:45-06:00,#2672,PayPal Payments Standard,,,Online Store,,,1436.000,0.000,1436.000
3330254372979,2020-12-16T13:30:09-06:00,#2680,External Terminal Visa,,,Point of Sale,Prado Norte 439,10,495.000,0.000,495.000
3330425913459,2020-12-16T14:48:49-06:00,#2681,External Terminal Mastercard,,,Point of Sale,Santa Fe Studio,11,4125.000,0.000,4125.000
3330454782067,2020-12-16T15:02:29-06:00,#2683,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,1525.500,0.000,1525.500
3330454749299,2020-12-16T15:02:29-06:00,#2682,External Terminal Mastercard,,,Point of Sale,Prado Norte 439,10,950.000,0.000,950.000
3330750251123,2020-12-16T17:27:14-06:00,#2684,Cash,,,Point of Sale,Prado Norte 439,7,395.000,0.000,395.000
3330757984371,2020-12-16T17:32:32-06:00,#2685,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,5700.000,0.000,5700.000
3330760245363,2020-12-16T17:34:12-06:00,#2686,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,1062.500,0.000,1062.500
3330760966259,2020-12-16T17:34:40-06:00,#2687,External Terminal Mastercard,,,Point of Sale,Santa Fe Studio,11,650.000,0.000,650.000
3330762539123,2020-12-16T17:35:38-06:00,#2688,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,5500.000,0.000,5500.000
3330765881459,2020-12-16T17:37:23-06:00,#2689,Cash,,,Point of Sale,Santa Fe Studio,11,4950.000,0.000,4950.000
3330773778547,2020-12-16T17:42:19-06:00,#2690,Cash,,,Point of Sale,Santa Fe Studio,11,1240.000,0.000,1240.000
3330938339443,2020-12-16T19:11:45-06:00,#2691,External Terminal Mastercard,,,Point of Sale,Polanco,14,495.000,0.000,495.000
3330943156339,2020-12-16T19:14:43-06:00,#2692,External Terminal Mastercard,,,Point of Sale,Polanco,14,495.000,0.000,495.000
3330946662515,2020-12-16T19:16:45-06:00,#2693,External Terminal Mastercard,,,Point of Sale,Polanco,14,2350.000,0.000,2350.000
3330946924659,2020-12-16T19:16:53-06:00,#2694,Cash,,,Point of Sale,Prado Norte 439,10,1950.000,0.000,1950.000
3332165271667,2020-12-17T11:00:30-06:00,#2684,Cash,,,Point of Sale,Prado Norte 439,7,0.000,-395.000,-395.000
3332380819571,2020-12-17T12:37:36-06:00,#2695,PayPal Payments Standard,,,Online Store,,,100.000,0.000,100.000
3332487381107,2020-12-17T13:28:53-06:00,#2696,External Terminal Visa,,,Point of Sale,Polanco,14,5600.000,0.000,5600.000
3332811522163,2020-12-17T16:02:02-06:00,#2697,External Terminal Mastercard,,,Point of Sale,Santa Fe Studio,11,400.000,0.000,400.000
3332879155315,2020-12-17T16:37:55-06:00,#2698,Cash,,,Point of Sale,Santa Fe Studio,11,495.000,0.000,495.000
3333276893299,2020-12-17T21:01:34-06:00,#2700,Pago con tarjeta de crédito y débito,,,Online Store,,,1655.000,0.000,1655.000
3333289082995,2020-12-17T21:10:06-06:00,#2701,Cash,,,Point of Sale,San Ángel Studio,3,1370.500,0.000,1370.500
3333294981235,2020-12-17T21:14:38-06:00,#2702,External credit,,Visa,Point of Sale,San Ángel Studio,3,1230.000,0.000,1230.000
3333295734899,2020-12-17T21:15:20-06:00,#2699,PayPal Payments Standard,,,Online Store,,,100.000,0.000,100.000
3334417907827,2020-12-18T12:08:16-06:00,#2703,Cash,,,Point of Sale,Santa Fe Studio,11,500.000,0.000,500.000
3334536495219,2020-12-18T13:10:06-06:00,#2704,Cash,,,Point of Sale,Prado Norte 439,7,1568.250,0.000,1568.250
3334969294963,2020-12-18T16:49:11-06:00,#2705,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,3013.250,0.000,3013.250
3334971457651,2020-12-18T16:50:25-06:00,#2706,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,2850.000,0.000,2850.000
3334973358195,2020-12-18T16:51:31-06:00,#2707,External Terminal Mastercard,,,Point of Sale,Santa Fe Studio,11,2650.000,0.000,2650.000
3334975717491,2020-12-18T16:52:33-06:00,#2708,External Terminal Mastercard,,,Point of Sale,Santa Fe Studio,11,1750.000,0.000,1750.000
3334979485811,2020-12-18T16:54:39-06:00,#2709,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,1100.000,0.000,1100.000
3335050395763,2020-12-18T17:42:13-06:00,#2710,External Terminal Visa,,,Point of Sale,Polanco,12,4635.000,0.000,4635.000
3335051313267,2020-12-18T17:42:52-06:00,#2711,External Terminal Visa,,,Point of Sale,Polanco,12,950.000,0.000,950.000
3335200309363,2020-12-18T19:21:10-06:00,#2712,Cash,,,Point of Sale,San Ángel Studio,3,500.000,0.000,500.000
3335202570355,2020-12-18T19:22:51-06:00,#2712,Cash,,,Point of Sale,San Ángel Studio,3,0.000,-500.000,-500.000
3335203586163,2020-12-18T19:23:46-06:00,#2713,Cash,,,Point of Sale,San Ángel Studio,3,500.000,0.000,500.000
3335203881075,2020-12-18T19:23:56-06:00,#2713,External credit,,Visa,Point of Sale,San Ángel Studio,3,1250.000,0.000,1250.000
3335208599667,2020-12-18T19:27:24-06:00,#2714,External credit,,Visa,Point of Sale,San Ángel Studio,3,1300.000,0.000,1300.000
3336483569779,2020-12-19T13:49:15-06:00,#2716,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,2550.000,0.000,2550.000
3336487534707,2020-12-19T13:51:30-06:00,#2717,External Terminal Mastercard,,,Point of Sale,Santa Fe Studio,11,2770.000,0.000,2770.000
3336512569459,2020-12-19T14:05:21-06:00,#2719,Cash,,,Point of Sale,Santa Fe Studio,3,5500.000,0.000,5500.000
3336520728691,2020-12-19T14:10:12-06:00,#2720,Manual,,,Shopify Mobile for Android,Prado Norte 439,,1506.000,0.000,1506.000
3336528527475,2020-12-19T14:14:40-06:00,#2715,PayPal Payments Standard,,,Online Store,,,1380.000,0.000,1380.000
3336847523955,2020-12-19T17:42:21-06:00,#2721,External Terminal Visa,,,Point of Sale,Polanco,12,3328.000,0.000,3328.000
3336849424499,2020-12-19T17:44:01-06:00,#2722,Pago con tarjeta de crédito y débito,,,Online Store,,,4897.500,0.000,4897.500
3337972514931,2020-12-20T12:30:17-06:00,#2724,PayPal Payments Standard,,,Online Store,,,4095.000,0.000,4095.000
3337973432435,2020-12-20T12:30:46-06:00,#2723,PayPal Payments Standard,,,Online Store,,,5648.250,0.000,5648.250
3340098437235,2020-12-21T15:26:53-06:00,#2727,Cash,,,Point of Sale,Polanco,12,1026.000,0.000,1026.000
3340238291059,2020-12-21T16:41:41-06:00,#2728,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,1950.000,0.000,1950.000
3340424773747,2020-12-21T18:48:45-06:00,#2729,PayPal Payments Standard,,,Online Store,,,100.000,0.000,100.000
3340424872051,2020-12-21T18:48:51-06:00,#2726,PayPal Payments Standard,,,Online Store,,,100.000,0.000,100.000
3341717962867,2020-12-22T13:42:58-06:00,#2730,Cash,,,Point of Sale,Prado Norte 439,7,1000.000,0.000,1000.000
3341718126707,2020-12-22T13:43:06-06:00,#2730,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,4812.500,0.000,4812.500
3341922173043,2020-12-22T15:48:35-06:00,#2731,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,9045.000,0.000,9045.000
3341923811443,2020-12-22T15:49:48-06:00,#2731,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,0.000,-9045.000,-9045.000
3341927448691,2020-12-22T15:52:18-06:00,#2732,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,6783.750,0.000,6783.750
3341930004595,2020-12-22T15:54:05-06:00,#2725,PayPal Payments Standard,,,Online Store,,,1445.000,0.000,1445.000
3341931872371,2020-12-22T15:55:14-06:00,#2733,Cash,,,Point of Sale,Prado Norte 439,7,2250.000,0.000,2250.000
3341938262131,2020-12-22T15:59:19-06:00,#2734,External credit,,Visa,Point of Sale,Santa Fe Studio,3,4950.000,0.000,4950.000
3343190425715,2020-12-23T12:24:23-06:00,#2735,Cash,,,Point of Sale,Prado Norte 439,7,500.000,0.000,500.000
3343586099315,2020-12-23T16:46:41-06:00,#2738,Pago con tarjeta de crédito y débito,,,Online Store,,,100.000,0.000,100.000
3344859594867,2020-12-24T15:09:13-06:00,#2739,Cash,,,Point of Sale,Prado Norte 439,7,1575.000,0.000,1575.000
3344861134963,2020-12-24T15:10:23-06:00,#2740,Cash,,,Point of Sale,Prado Norte 439,7,945.000,0.000,945.000
3344954261619,2020-12-24T16:34:12-06:00,#2741,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,2662.500,0.000,2662.500
3344954359923,2020-12-24T16:34:19-06:00,#2741,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,750.000,0.000,750.000
3345739350131,2020-12-25T11:52:39-06:00,#2736,PayPal Payments Standard,,,Online Store,,,100.000,0.000,100.000
3345739808883,2020-12-25T11:52:54-06:00,#2737,PayPal Payments Standard,,,Online Store,,,1530.000,0.000,1530.000
3345740300403,2020-12-25T11:53:11-06:00,#2742,PayPal Payments Standard,,,Online Store,,,7465.000,0.000,7465.000
3347351044211,2020-12-26T12:25:29-06:00,#2743,Cash,,,Point of Sale,Prado Norte 439,7,3000.000,0.000,3000.000
3347351208051,2020-12-26T12:25:37-06:00,#2743,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,1340.000,0.000,1340.000
3347872776307,2020-12-26T17:12:33-06:00,#2744,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,3400.000,0.000,3400.000
3348226277491,2020-12-26T21:50:10-06:00,#2745,Pago con tarjeta de crédito y débito,,,Online Store,,,100.000,0.000,100.000
3349197226099,2020-12-27T13:40:25-06:00,#2746,Pago con tarjeta de crédito y débito,,,Online Store,,,1940.000,0.000,1940.000
3351076569203,2020-12-28T13:27:15-06:00,#2749,Pago con tarjeta de crédito y débito,,,Online Store,,,2745.000,0.000,2745.000
3351478960243,2020-12-28T17:11:03-06:00,#2750,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,2300.000,0.000,2300.000
3351480565875,2020-12-28T17:12:20-06:00,#2751,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,500.000,0.000,500.000
3351528636531,2020-12-28T17:42:33-06:00,#2753,External Terminal Mastercard,,,Point of Sale,Prado Norte 439,10,1250.000,0.000,1250.000
3351534108787,2020-12-28T17:46:01-06:00,#2754,External Terminal Mastercard,,,Point of Sale,Prado Norte 439,10,4400.000,0.000,4400.000
3353153962099,2020-12-29T14:09:01-06:00,#2747,PayPal Payments Standard,,,Online Store,,,100.000,0.000,100.000
3353157337203,2020-12-29T14:10:35-06:00,#2748,PayPal Payments Standard,,,Online Store,,,945.000,0.000,945.000
3353748734067,2020-12-29T20:08:37-06:00,#2756,Pago con tarjeta de crédito y débito,,,Online Store,,,4350.000,0.000,4350.000
3355475411059,2020-12-30T17:55:00-06:00,#2758,External Terminal Mastercard,,,Point of Sale,Santa Fe Studio,11,800.000,0.000,800.000
3356858712179,2020-12-31T13:45:46-06:00,#2759,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,1020.000,0.000,1020.000
3360928759923,2021-01-02T18:54:48-06:00,#2757,PayPal Payments Standard,,,Online Store,,,100.000,0.000,100.000
3361863499891,2021-01-03T10:53:16-06:00,#2760,PayPal Payments Standard,,,Online Store,,,100.000,0.000,100.000
3361864482931,2021-01-03T10:53:40-06:00,#2761,PayPal Payments Standard,,,Online Store,,,1030.000,0.000,1030.000
3362806038643,2021-01-03T20:14:21-06:00,#2762,PayPal Payments Standard,,,Online Store,,,1890.000,0.000,1890.000
3363927883891,2021-01-04T11:28:02-06:00,#2763,PayPal Payments Standard,,,Online Store,,,2345.000,0.000,2345.000
3363928440947,2021-01-04T11:28:15-06:00,#2764,PayPal Payments Standard,,,Online Store,,,1205.000,0.000,1205.000
